							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	9	10	2017	22:09	Galloway	EEUU	Galones
	2	10	2017	21:34	Everett	EEUU	Galones
	25	9	2017	22:15	East Brookfield	EEUU	Galones
	18	9	2017	22:55	Superior	EEUU	Galones
	14	9	2017	23:00	Phoenix	EEUU	Galones
	13	9	2017	23:30	Kearney	EEUU	Galones
	11	9	2017	23:00	Centralia	EEUU	Galones
	10	9	2017	20:12	North Las Vegas	EEUU	Galones
	7	9	2017	23:30	Vadnais Heights/White Bear Township	EEUU	Galones
	1	9	2017	20:30	Worcester	EEUU	Galones
	19	8	2017	17:08	Los Angeles	EEUU	Galones
	13	8	2017	19:30	Essex	EEUU	Galones
	13	8	2017	18:00	North Ridgeville	EEUU	Galones
	12	8	2017	23:30	Jalama Beach	EEUU	Galones
	11	8	2017	17:45	Leander	EEUU	Galones
	31	7	2017	15:00	Eastern Shore	EEUU	Galones
	30	7	2017	0:25	Lethbridge (Canada)	Canadá	Galones
	23	7	2017	20:30	Albion	EEUU	Galones
	11	7	2017	1:00	Tulsa	EEUU	Galones
	10	7	2017	4:00	Baltimore	EEUU	Galones
	5	7	2017	17:30	San Francisco	EEUU	Galones
	30	6	2017	21:00	Tryon	EEUU	Galones
	23	6	2017	21:30	Olney	EEUU	Galones
	8	6	2017	21:45	Welton	EEUU	Galones
	18	5	2017	22:00	Weare ,	EEUU	Galones
	10	5	2017	19:00	Canmore (Canada)	Canadá	Galones
	6	5	2017	21:15	Waxahachie	EEUU	Galones
	29	4	2017	20:30	Woods Hole	EEUU	Galones
	26	4	2017	21:30	Dumaguete (Philippines)	Filipinas	Galones
	21	4	2017	22:00	Dillon	EEUU	Galones
	12	4	2017	3:00	Luke Air Force Base	EEUU	Galones
	12	4	2017	1:00	Jenner	EEUU	Galones
	10	4	2017	9:00	Colorado (southeast part)	EEUU	Galones
	6	4	2017	12:00	Kansas City	EEUU	Galones
	28	3	2017	23:33	Wyoming	EEUU	Galones
	21	3	2017	4:00	Athens	EEUU	Galones
	20	3	2017	19:00	Gemmrigheim (Germany)	Alemania	Galones
	15	3	2017	20:00	Park County	EEUU	Galones
	7	3	2017	21:20	Philadelphia	EEUU	Galones
	13	2	2017	21:30	West Union	EEUU	Galones
	8	2	2017	16:00	Pinion Hills	EEUU	Galones
	1	2	2017	17:46	New London	EEUU	Galones
	30	1	2017	21:50	Travelers Rest	EEUU	Galones
	26	1	2017	18:30	Henrico	EEUU	Galones
	22	1	2017	2:44	Cinnaminson	EEUU	Galones
	18	1	2017	23:30	Fort Collins	EEUU	Galones
	3	1	2017	5:19	University Place	EEUU	Galones
	1	1	2017	19:45	Brampton (Canada)	Canadá	Galones
	29	12	2016	20:00	Dillon	EEUU	Galones
	26	12	2016	22:00	Dillon	EEUU	Galones
	19	12	2016	18:00	Conway	EEUU	Galones
	18	12	2016	21:00	St. George	EEUU	Galones
	13	12	2016	18:30	St. Johns	EEUU	Galones
	13	12	2016	0:28	Zanesvill	EEUU	Galones
	6	12	2016	7:15	Union	EEUU	Galones
	4	12	2016	22:40	Huntington Beach	EEUU	Galones
	28	11	2016	19:00	American Canyon	EEUU	Galones
	25	11	2016	22:00	Olathe	EEUU	Galones
	22	11	2016	21:10	Largo	EEUU	Galones
	22	11	2016	21:00	Beecher	EEUU	Galones
	22	11	2016	11:00	Floral City	EEUU	Galones
	19	11	2016	19:15	Jefferson City	EEUU	Galones
	19	11	2016	11:30	Largo	EEUU	Galones
	18	11	2016	23:00	Sioux Falls	EEUU	Galones
	10	11	2016	23:00	Casper	EEUU	Galones
	8	11	2016	0:00	Redmond	EEUU	Galones
	7	11	2016	17:50	Reseda	EEUU	Galones
	4	11	2016	23:00	Rochelle	EEUU	Galones
	4	11	2016	2:17	Hollywood	EEUU	Galones
	30	10	2016	20:00	St. Thomas (Canada)	Canadá	Galones
	21	10	2016	23:22	Sterling Heights	EEUU	Galones
	15	10	2016	15:30	Arvada	EEUU	Galones
	8	10	2016	20:35	Warren	EEUU	Galones
	8	10	2016	20:00	Marietta	EEUU	Galones
	5	10	2016	20:00	Destin	EEUU	Galones
	1	10	2016	22:20	North Mankato	EEUU	Galones
	1	10	2016	20:48	Bucksport	EEUU	Galones
	25	9	2016	12:30	Pittsburgh	EEUU	Galones
	20	9	2016	18:00	St. Augustine	EEUU	Galones
	20	9	2016	10:50	Laurel	EEUU	Galones
	20	9	2016	6:10	Columbus	EEUU	Galones
	19	9	2016	21:30	Loveland	EEUU	Galones
	17	9	2016	8:45	Orem	EEUU	Galones
	16	9	2016	20:30	Huntington Beach	EEUU	Galones
	31	8	2016	12:00	Shoreview	EEUU	Galones
	22	8	2016	21:00	Southern Pines	EEUU	Galones
	13	8	2016	4:00	Fort Collins	EEUU	Galones
	12	8	2016	20:00	Fairfield	EEUU	Galones
	12	8	2016	4:15	Deltona	EEUU	Galones
	12	8	2016	2:45	Tacoma	EEUU	Galones
	11	8	2016	23:30	Carmichael	EEUU	Galones
	11	8	2016	22:00	Curlew	EEUU	Galones
	11	8	2016	22:00	SeaTac	EEUU	Galones
	30	7	2016	23:00	Watkins	EEUU	Galones
	27	7	2016	22:45	South Jordan	EEUU	Galones
	27	7	2016	21:30	California City	EEUU	Galones
	20	6	2016	3:30	Jackson	EEUU	Galones
	18	6	2016	21:30	South Barrington	EEUU	Galones
	17	6	2016	2:00	Kuna	EEUU	Galones
	15	6	2016	23:30	Conway	EEUU	Galones
	30	5	2016	15:40	Lake Stevens	EEUU	Galones
	27	5	2016	21:00	Gerber	EEUU	Galones
	24	5	2016	21:15	Camdenton	EEUU	Galones
	1	5	2016	0:15	Gimli (Canada)	Canadá	Galones
	26	4	2016	22:43	St. George	EEUU	Galones
	14	4	2016	10:30	White Plains	EEUU	Galones
	2	4	2016	22:20	Nampa	EEUU	Galones
	1	4	2016	22:25	St. Charles	EEUU	Galones
	15	3	2016	23:15	Washington, D.C.	EEUU	Galones
	12	3	2016	14:30	St. Paul	EEUU	Galones
	5	3	2016	17:45	Gage (I-10, Exit 67)	EEUU	Galones
	3	3	2016	19:00	Pine Bush	EEUU	Galones
	29	2	2016	18:20	Edwards	EEUU	Galones
	28	2	2016	20:55	Suffern	EEUU	Galones
	28	2	2016	3:48	Westminster	EEUU	Galones
	10	2	2016	5:15	Watchung	EEUU	Galones
	7	2	2016	21:00	Dewey	EEUU	Galones
	29	1	2016	23:00	Lafayette	EEUU	Galones
	27	1	2016	6:00	Mumbai (India)	India	Galones
	16	1	2016	21:00	Bend	EEUU	Galones
	13	1	2016	21:45	Maumelle	EEUU	Galones
	8	1	2016	5:18	Trout Valley	EEUU	Galones
	6	1	2016	5:50	Arlington/Marysville	EEUU	Galones
	5	1	2016	21:45	Windsor Heights	EEUU	Galones
	8	12	2015	18:40	Dunedin	EEUU	Galones
	22	11	2015	16:44	San Diego	EEUU	Galones
	20	11	2015	23:05	sacramento	EEUU	Galones
	20	11	2015	1:50	Littleton	EEUU	Galones
	19	11	2015	7:30	Gatesville	EEUU	Galones
	16	11	2015	14:22	Wilson	EEUU	Galones
	10	11	2015	17:00	San Diego	EEUU	Galones
	8	11	2015	21:00	Lakewood	EEUU	Galones
	7	11	2015	19:00	El Cajon	EEUU	Galones
	7	11	2015	18:00	Oroville	EEUU	Galones
	5	11	2015	18:05	San Diego	EEUU	Galones
	3	11	2015	18:00	Eagle River	EEUU	Galones
	2	11	2015	19:00	Denver	EEUU	Galones
	1	11	2015	19:00	Baraboo	EEUU	Galones
	1	11	2015	18:45	Aurora	EEUU	Galones
	29	10	2015	18:35	Point of Rocks	EEUU	Galones
	28	10	2015	22:49	Houston	EEUU	Galones
	21	10	2015	1:30	Norfolk	EEUU	Galones
	20	10	2015	21:00	Winter Park	EEUU	Galones
	16	10	2015	21:00	Longmont	EEUU	Galones
	15	10	2015	20:00	Denver	EEUU	Galones
	14	10	2015	20:45	Westminster	EEUU	Galones
	14	10	2015	0:15	Rochester	EEUU	Galones
	12	10	2015	22:07	Wheat Ridge	EEUU	Galones
	11	10	2015	22:45	Brandon	EEUU	Galones
	11	10	2015	0:30	Ocala	EEUU	Galones
	8	10	2015	20:30	Hertford	EEUU	Galones
	4	10	2015	22:50	Orlando	EEUU	Galones
	4	10	2015	21:50	Orlando	EEUU	Galones
	3	10	2015	22:30	Fort Lauderdale	EEUU	Galones
	1	10	2015	21:40	Tampa	EEUU	Galones
	1	10	2015	21:30	Greenwood	EEUU	Galones
	28	9	2015	4:52	London (Ealing Broadway)(UK/England)	Reino Unido	Galones
	27	9	2015	23:30	Chincoteague Island	EEUU	Galones
	23	9	2015	21:30	Walla Walla	EEUU	Galones
	20	9	2015	23:11	Sheboygan	EEUU	Galones
	18	9	2015	22:20	Bowling Green	EEUU	Galones
	18	9	2015	22:00	Sherman Oaks	EEUU	Galones
	18	9	2015	21:30	Fort Collins	EEUU	Galones
	14	9	2015	18:30	Catalina Township	EEUU	Galones
	13	9	2015	22:00	Savannah	EEUU	Galones
	9	9	2015	21:30	San Jose	EEUU	Galones
	6	9	2015	22:00	Yukon	EEUU	Galones
	6	9	2015	11:45	Spencer	EEUU	Galones
	25	8	2015	22:20	Cumming	EEUU	Galones
	24	8	2015	23:00	Winchester	EEUU	Galones
	22	8	2015	21:55	Sedalia	EEUU	Galones
	20	8	2015	12:50	Vadnais Heights	EEUU	Galones
	5	8	2015	22:00	Fresno (north of; on I-5)	EEUU	Galones
	28	7	2015	21:08	Alligator Alley	EEUU	Galones
	20	7	2015	22:15	Huntsville	EEUU	Galones
	4	7	2015	21:30	Inman	EEUU	Galones
	26	6	2015	3:30	Townsend	EEUU	Galones
	23	6	2015	1:00	Alcester	EEUU	Galones
	22	6	2015	23:46	Greenup	EEUU	Galones
	20	6	2015	21:55	Firestone	EEUU	Galones
	16	6	2015	22:14	Marietta	EEUU	Galones
	6	6	2015	22:57	Bangor (UK/England)	Reino Unido	Galones
	5	6	2015	20:20	Fuquay Varina	EEUU	Galones
	3	6	2015	0:05	Poplarville	EEUU	Galones
	19	5	2015	0:00	Upson	EEUU	Galones
	2	5	2015	23:00	Sublette	EEUU	Galones
	30	4	2015	14:30	Red Lodge	EEUU	Galones
	27	4	2015	21:45	Asheville (near Airport)	EEUU	Galones
	20	4	2015	22:30	Missoula	EEUU	Galones
	16	4	2015	21:00	St. Charles	EEUU	Galones
	14	4	2015	23:30	Superior	EEUU	Galones
	2	4	2015	0:15	Rockford	EEUU	Galones
	29	3	2015	22:30	Jefferson City	EEUU	Galones
	24	3	2015	20:15	Everett	EEUU	Galones
	22	3	2015	23:00	North Ridgeville	EEUU	Galones
	21	3	2015	21:00	LaPorte	EEUU	Galones
	21	3	2015	20:15	Chicago	EEUU	Galones
	17	3	2015	19:10	Grayslake	EEUU	Galones
	16	3	2015	21:00	West Frankfort	EEUU	Galones
	16	3	2015	11:35	Belton	EEUU	Galones
	15	3	2015	22:30	Port Charlotte	EEUU	Galones
	15	3	2015	22:30	Memphis	EEUU	Galones
	14	3	2015	0:10	Sioux Falls	EEUU	Galones
	12	3	2015	20:15	Merrimack	EEUU	Galones
	9	3	2015	20:15	Meridian	EEUU	Galones
	5	3	2015	21:00	Llangollen (UK/Wales)	Reino Unido	Galones
	2	3	2015	21:00	Mineral Wells	EEUU	Galones
	28	2	2015	20:45	Phoenix	EEUU	Galones
	23	2	2015	19:00	Cumberland	EEUU	Galones
	20	2	2015	21:00	Seal Beach	EEUU	Galones
	18	2	2015	23:45	Helotes	EEUU	Galones
	12	2	2015	23:40	Preston	EEUU	Galones
	20	1	2015	17:25	Northern Bruce Peninsula (Canada)	Canadá	Galones
	31	12	2014	17:34	Lakewood	EEUU	Galones
	31	12	2014	17:25	Readstown	EEUU	Galones
	31	12	2014	0:30	Crofton	EEUU	Galones
	26	12	2014	18:10	Ogden	EEUU	Galones
	25	12	2014	23:45	Huntington	EEUU	Galones
	23	12	2014	22:15	West Sacramento	EEUU	Galones
	22	12	2014	18:38	Fresno	EEUU	Galones
	19	12	2014	20:54	Bethel Park	EEUU	Galones
	18	12	2014	21:30	Bangor	EEUU	Galones
	16	12	2014	6:41	Spring	EEUU	Galones
	15	12	2014	20:00	Longwood	EEUU	Galones
	12	12	2014	19:25	Redondo Beach	EEUU	Galones
	12	12	2014	19:00	Anaheim	EEUU	Galones
	11	12	2014	23:25	Kenner	EEUU	Galones
	11	12	2014	20:04	Phoenix	EEUU	Galones
	5	12	2014	18:45	Levittown	EEUU	Galones
	29	11	2014	22:00	Orleans	EEUU	Galones
	29	11	2014	20:30	Shelton	EEUU	Galones
	17	11	2014	23:20	Jonesboro	EEUU	Galones
	16	11	2014	15:45	Shoreline	EEUU	Galones
	15	11	2014	0:45	Cambria	EEUU	Galones
	4	11	2014	20:45	Littleton	EEUU	Galones
	2	11	2014	1:30	Venice	EEUU	Galones
	1	11	2014	1:20	San Marcos	EEUU	Galones
	26	10	2014	2:15	Virden	EEUU	Galones
	24	10	2014	22:30	Denver	EEUU	Galones
	14	10	2014	21:19	Littleton	EEUU	Galones
	14	10	2014	No especificado	Middletown	EEUU	Galones
	12	10	2014	23:00	Boulder	EEUU	Galones
	12	10	2014	21:45	Barryville	EEUU	Galones
	12	10	2014	16:15	Reno	EEUU	Galones
	10	10	2014	21:00	Tremonton	EEUU	Galones
	7	10	2014	20:00	Sigel	EEUU	Galones
	5	10	2014	16:45	Lubbock	EEUU	Galones
	3	10	2014	23:25	Kennewick	EEUU	Galones
	2	10	2014	23:30	Sanbornville	EEUU	Galones
	27	9	2014	22:30	Salem	EEUU	Galones
	26	9	2014	23:55	Grand Island	EEUU	Galones
	26	9	2014	21:30	Cambridge (Canada)	Canadá	Galones
	25	9	2014	2:00	Lehigh	EEUU	Galones
	21	9	2014	1:00	Euless	EEUU	Galones
	13	9	2014	8:30	Mission Viejo	EEUU	Galones
	5	9	2014	21:19	Nashua	EEUU	Galones
	5	9	2014	18:30	Pulaski	EEUU	Galones
	31	8	2014	21:30	Sabula	EEUU	Galones
	10	8	2014	23:15	Sudbury (Canada)	Canadá	Galones
	6	8	2014	14:00	Langley AFB	EEUU	Galones
	3	8	2014	21:40	Medina	EEUU	Galones
	31	7	2014	3:45	Milford	EEUU	Galones
	29	7	2014	20:45	Boise	EEUU	Galones
	29	7	2014	1:05	Diamond Harbour (India)	India	Galones
	26	7	2014	21:00	North York (north Toronto) (Canada)	Canadá	Galones
	21	7	2014	2:25	Surfside	EEUU	Galones
	20	7	2014	1:30	Surfside	EEUU	Galones
	16	7	2014	5:00	Dixon	EEUU	Galones
	5	7	2014	0:45	Booneville	EEUU	Galones
	3	7	2014	20:00	Glencoe	EEUU	Galones
	29	6	2014	1:48	Los Angeles	EEUU	Galones
	28	6	2014	23:00	St. Albans	EEUU	Galones
	25	6	2014	13:03	Kalispell	EEUU	Galones
	25	6	2014	1:03	Kalispell	EEUU	Galones
	20	6	2014	21:25	Cedar Rapids	EEUU	Galones
	18	6	2014	19:00	Montreal (Canada)	Canadá	Galones
	16	6	2014	23:00	Depew	EEUU	Galones
	14	6	2014	20:00	Flagler Beach	EEUU	Galones
	5	6	2014	17:00	Fort Lauderdale	EEUU	Galones
	31	5	2014	21:50	Coeur d'Alene	EEUU	Galones
	24	5	2014	22:50	Newmarket (Canada)	Canadá	Galones
	22	5	2014	3:00	Pasco	EEUU	Galones
	20	5	2014	16:15	Tampa	EEUU	Galones
	27	4	2014	23:00	Fairfax	EEUU	Galones
	27	4	2014	20:45	Chatsworth	EEUU	Galones
	23	4	2014	23:00	Mount Vernon	EEUU	Galones
	16	4	2014	22:03	Mexico (close to; on US 31)	EEUU	Galones
	16	4	2014	16:10	Rome (Italy)	Italia	Galones
	15	4	2014	19:00	Northriding (South Africa)	Sudáfrica	Galones
	15	4	2014	1:15	Denver	EEUU	Galones
	31	3	2014	4:00	Binghamton	EEUU	Galones
	29	3	2014	10:50	Des Moines	EEUU	Galones
	21	3	2014	21:00	Shirley	EEUU	Galones
	19	3	2014	22:26	Santa Fe	EEUU	Galones
	12	3	2014	23:15	Walla Walla	EEUU	Galones
	10	3	2014	0:15	Hendersonville	EEUU	Galones
	2	3	2014	21:25	Jacksonville	EEUU	Galones
	21	2	2014	23:30	Stoney Beach	EEUU	Galones
	20	2	2014	21:00	Tehama	EEUU	Galones
	20	2	2014	6:50	Wilmington	EEUU	Galones
	11	2	2014	19:45	Oak Ridge	EEUU	Galones
	9	2	2014	3:33	Surrey (Canada)	Canadá	Galones
	5	2	2014	18:45	Durham	EEUU	Galones
	30	1	2014	20:30	Maryville	EEUU	Galones
	13	1	2014	18:00	Willow Springs	EEUU	Galones
	4	1	2014	23:00	Scottsdale	EEUU	Galones
	3	1	2014	22:00	St. Louis	EEUU	Galones
	31	12	2013	19:02	San Diego	EEUU	Galones
	24	12	2013	0:15	Watsonville	EEUU	Galones
	11	12	2013	18:25	Powell	EEUU	Galones
	2	12	2013	5:30	Oakley	EEUU	Galones
	30	11	2013	11:35	Lake Havasu City	EEUU	Galones
	29	11	2013	23:30	Cranford	EEUU	Galones
	29	11	2013	22:20	Bloomfield	EEUU	Galones
	29	11	2013	21:10	Clifton	EEUU	Galones
	29	11	2013	19:05	Shelby	EEUU	Galones
	23	11	2013	21:00	Fayetteville	EEUU	Galones
	23	11	2013	18:15	Virginia Beach	EEUU	Galones
	15	11	2013	17:57	Berlin	EEUU	Galones
	9	11	2013	21:00	Ralston	EEUU	Galones
	7	11	2013	22:30	Springdale	EEUU	Galones
	7	11	2013	1:45	Casper	EEUU	Galones
	3	11	2013	20:10	Littleton (Roxborough)	EEUU	Galones
	31	10	2013	21:00	Del City	EEUU	Galones
	23	10	2013	19:45	Wlimington	EEUU	Galones
	23	10	2013	7:15	North Andover	EEUU	Galones
	22	10	2013	20:00	Logan	EEUU	Galones
	15	10	2013	20:00	Boise	EEUU	Galones
	11	10	2013	21:00	Fayetteville	EEUU	Galones
	11	10	2013	1:00	Saginaw	EEUU	Galones
	10	10	2013	2:32	Palm Harbor	EEUU	Galones
	8	10	2013	21:40	Everett	EEUU	Galones
	8	10	2013	20:00	Ceredo	EEUU	Galones
	3	10	2013	18:40	Newington	EEUU	Galones
	28	9	2013	22:25	Osprey	EEUU	Galones
	26	9	2013	21:30	Lake Worth	EEUU	Galones
	26	9	2013	20:23	Turlock	EEUU	Galones
	30	8	2013	22:30	Saskatoon (Canada)	Canadá	Galones
	18	8	2013	20:00	Gilbert	EEUU	Galones
	15	8	2013	21:00	Ramsey	EEUU	Galones
	12	8	2013	0:45	Folsom	EEUU	Galones
	10	8	2013	21:00	Genoa City	EEUU	Galones
	29	7	2013	1:00	Surrey (Canada)	Canadá	Galones
	18	7	2013	2:30	West Hartford	EEUU	Galones
	4	7	2013	22:30	Puyallup	EEUU	Galones
	3	7	2013	21:45	Indianapolis	EEUU	Galones
	1	7	2013	22:00	Arabi	EEUU	Galones
	26	6	2013	22:17	Seneca Rocks	EEUU	Galones
	8	6	2013	21:30	Salem	EEUU	Galones
	1	6	2013	1:52	Mountain Home (outskirts of)	EEUU	Galones
	25	5	2013	23:00	Youngstown	EEUU	Galones
	23	5	2013	3:30	Canon City	EEUU	Galones
	4	5	2013	2:00	Idaho Falls	EEUU	Galones
	12	4	2013	21:28	Provo	EEUU	Galones
	1	4	2013	20:00	Wilmington	EEUU	Galones
	9	3	2013	20:30	Fayetteville	EEUU	Galones
	2	3	2013	20:00	Sudbury	EEUU	Galones
	28	2	2013	22:15	Fort Hunter Liggett	EEUU	Galones
	25	2	2013	22:30	Frostburg	EEUU	Galones
	21	2	2013	19:00	Long lake	EEUU	Galones
	14	2	2013	19:06	Virginia Beach	EEUU	Galones
	6	2	2013	18:00	Skowhegan	EEUU	Galones
	25	1	2013	3:20	Elk Grove	EEUU	Galones
	16	1	2013	23:20	Astoria	EEUU	Galones
	5	1	2013	18:10	Adachi-ku (Tokyo) (Japan)	Japón	Galones
	2	1	2013	1:30	Langley	EEUU	Galones
	31	12	2012	21:30	Wahkiakum County (Willapa Hills)	EEUU	Galones
	15	12	2012	21:00	Russellville	EEUU	Galones
	12	12	2012	23:00	New London	EEUU	Galones
	6	12	2012	18:45	Canajoharie	EEUU	Galones
	6	12	2012	2:00	Philadelphia	EEUU	Galones
	29	11	2012	20:00	Richmond	EEUU	Galones
	22	11	2012	0:10	Carmel	EEUU	Galones
	18	11	2012	21:50	North Andover	EEUU	Galones
	11	11	2012	22:50	Westminster	EEUU	Galones
	10	11	2012	20:15	Lakeland	EEUU	Galones
	6	11	2012	19:50	Kansas City	EEUU	Galones
	6	11	2012	6:30	Cut Bank	EEUU	Galones
	4	11	2012	0:00	Yakima	EEUU	Galones
	27	10	2012	21:00	Santa Rosa	EEUU	Galones
	27	10	2012	14:15	Valparaiso	EEUU	Galones
	21	10	2012	4:00	Islamorada	EEUU	Galones
	12	10	2012	19:30	Tucson	EEUU	Galones
	12	10	2012	19:00	Lake Worth	EEUU	Galones
	5	10	2012	23:28	Garland	EEUU	Galones
	5	10	2012	23:00	Hayward	EEUU	Galones
	2	10	2012	19:50	Maple Valley	EEUU	Galones
	28	9	2012	21:30	Ft. Lauderdale	EEUU	Galones
	18	9	2012	23:00	Stephenville	EEUU	Galones
	14	9	2012	20:05	Rancho Cucamonga	EEUU	Galones
	9	9	2012	20:30	Ventura	EEUU	Galones
	8	9	2012	20:39	Longmont	EEUU	Galones
	8	9	2012	15:30	Norton	EEUU	Galones
	8	9	2012	9:00	Gifford Pinchot National Forest (Takhlakh Lake)	EEUU	Galones
	5	9	2012	23:10	Auburn	EEUU	Galones
	24	8	2012	21:00	Hampton	EEUU	Galones
	23	8	2012	0:00	Colorado City	EEUU	Galones
	19	8	2012	16:30	Valley Glen	EEUU	Galones
	18	8	2012	23:40	Nottingham (UK/England)	Reino Unido	Galones
	15	8	2012	23:30	Missoula	EEUU	Galones
	15	8	2012	No especificado	Council Bluffs	EEUU	Galones
	13	8	2012	22:15	Cardiff	Reino Unido	Galones
	13	8	2012	5:35	Carson City	EEUU	Galones
	11	8	2012	22:00	Seattle	EEUU	Galones
	11	8	2012	3:25	Stoke on Trent (UK/England)	Reino Unido	Galones
	7	8	2012	21:43	Orlando	EEUU	Galones
	7	8	2012	21:43	Orlando	EEUU	Galones
	4	8	2012	15:00	Jacksonville	EEUU	Galones
	3	8	2012	1:30	Murray	EEUU	Galones
	15	7	2012	14:00	West Linn	EEUU	Galones
	15	7	2012	2:30	Memphis	EEUU	Galones
	9	7	2012	13:30	Buffalo	EEUU	Galones
	4	7	2012	21:30	Coral Springs	EEUU	Galones
	12	6	2012	23:00	Westwood	EEUU	Galones
	20	5	2012	22:30	Mississauga (Canada)	Canadá	Galones
	15	5	2012	21:00	Oak Hill	EEUU	Galones
	26	4	2012	21:00	Miami	EEUU	Galones
	26	4	2012	0:00	Big Pine Key	EEUU	Galones
	23	4	2012	22:40	Cedar Park	EEUU	Galones
	22	4	2012	0:15	Fort Worth	EEUU	Galones
	20	4	2012	21:33	Lake Elsinore	EEUU	Galones
	19	4	2012	22:40	Austin	EEUU	Galones
	12	4	2012	9:00	Covina	EEUU	Galones
	11	4	2012	22:30	St. Charles	EEUU	Galones
	11	4	2012	21:10	Milton (Canada)	Canadá	Galones
	26	3	2012	22:00	North Wilkesboro	EEUU	Galones
	25	3	2012	22:45	Avon	EEUU	Galones
	17	3	2012	22:30	Gastings	EEUU	Galones
	14	3	2012	23:53	Lake Geneva	EEUU	Galones
	14	3	2012	23:30	Wentzville	EEUU	Galones
	14	3	2012	23:20	Highwood	EEUU	Galones
	12	3	2012	1:02	Rock Springs	EEUU	Galones
	11	3	2012	0:30	ATH	Bélgica	Galones
	9	3	2012	23:15	Bloomington	EEUU	Galones
	9	3	2012	5:30	Carteret	EEUU	Galones
	18	2	2012	17:43	Miami Lakes	EEUU	Galones
	16	2	2012	8:00	Rancho Viejo	EEUU	Galones
	7	2	2012	16:00	Plantation	EEUU	Galones
	6	2	2012	16:50	Dennis/Yarmouth/Barnstable	EEUU	Galones
	4	2	2012	20:05	Weston	EEUU	Galones
	20	1	2012	23:00	Akron	EEUU	Galones
	17	1	2012	17:35	Ely	EEUU	Galones
	13	1	2012	23:20	Aurora	EEUU	Galones
	10	1	2012	21:30	Cheshire	EEUU	Galones
	9	1	2012	22:45	Yountville/Oakville	EEUU	Galones
	7	1	2012	19:30	Mountain View	EEUU	Galones
	3	1	2012	3:00	Ft. Lauderdale	EEUU	Galones
	27	12	2011	21:45	Security	EEUU	Galones
	2	12	2011	21:10	Bel Air	EEUU	Galones
	29	11	2011	19:30	Grass Valley	EEUU	Galones
	6	11	2011	19:00	Frankfort	EEUU	Galones
	30	10	2011	20:00	Ripon	EEUU	Galones
	28	10	2011	2:50	Norwalk	EEUU	Galones
	23	10	2011	0:00	Fairfield	EEUU	Galones
	22	10	2011	23:00	Sterling	EEUU	Galones
	21	10	2011	21:00	Monterey	EEUU	Galones
	16	10	2011	21:45	Palmer Lake	EEUU	Galones
	15	10	2011	20:29	Douglas	EEUU	Galones
	11	10	2011	3:15	Omaha	EEUU	Galones
	9	10	2011	1:00	Sherman Oaks	EEUU	Galones
	8	10	2011	22:00	Warrenton	EEUU	Galones
	7	10	2011	20:45	West Hartford	EEUU	Galones
	7	10	2011	20:30	Belvidere	EEUU	Galones
	1	10	2011	22:50	Bluffton	EEUU	Galones
	30	9	2011	21:48	Omaha	EEUU	Galones
	30	9	2011	3:00	Miami Beach	EEUU	Galones
	29	9	2011	23:45	Shawnee	EEUU	Galones
	14	9	2011	23:00	Boulder	EEUU	Galones
	4	9	2011	23:00	Olympia	EEUU	Galones
	30	8	2011	21:45	Bridgewater	EEUU	Galones
	28	8	2011	22:30	Geelong (Australia)	Australia	Galones
	8	8	2011	10:30	Kearns	EEUU	Galones
	3	8	2011	23:00	Key Largo	EEUU	Galones
	2	8	2011	22:30	Harbor City	EEUU	Galones
	31	7	2011	0:00	Rockaway Beach	EEUU	Galones
	25	7	2011	1:45	Columbus	EEUU	Galones
	11	7	2011	22:00	Oakdale	EEUU	Galones
	1	7	2011	21:30	Gypsum	EEUU	Galones
	15	6	2011	19:00	Great Falls	EEUU	Galones
	6	5	2011	23:20	Colchester	EEUU	Galones
	5	5	2011	23:05	Sioux Falls	EEUU	Galones
	30	4	2011	22:30	Nampa	EEUU	Galones
	14	4	2011	21:30	San Diego	EEUU	Galones
	14	4	2011	21:20	Solana Beach	EEUU	Galones
	16	3	2011	21:45	Salinas	EEUU	Galones
	15	3	2011	20:35	Delhi (India)	India	Galones
	2	3	2011	22:00	San Marcos	EEUU	Galones
	2	3	2011	21:00	Echo	EEUU	Galones
	7	2	2011	18:00	Redondo Beach	EEUU	Galones
	4	2	2011	19:00	Marathon	EEUU	Galones
	6	1	2011	18:30	Warrenton	EEUU	Galones
	15	12	2010	22:00	Opelousas	EEUU	Galones
	9	12	2010	22:00	Charlottesville	EEUU	Galones
	1	12	2010	21:15	Melbourne	EEUU	Galones
	27	11	2010	2:00	West Hills	EEUU	Galones
	25	11	2010	20:00	San Francisco	EEUU	Galones
	15	11	2010	22:19	Meppel (Netherlands)	Países Bajos	Galones
	5	11	2010	21:10	Fountain	EEUU	Galones
	5	11	2010	8:15	Longmont	EEUU	Galones
	1	11	2010	22:00	Marietta	EEUU	Galones
	31	10	2010	23:50	Bardstown	EEUU	Galones
	26	10	2010	21:00	St. Louis	EEUU	Galones
	23	10	2010	19:45	Venice	EEUU	Galones
	22	10	2010	20:35	Seagoville	EEUU	Galones
	13	10	2010	20:40	Grandview	EEUU	Galones
	13	10	2010	18:30	Grandview	EEUU	Galones
	13	10	2010	18:15	Grandview	EEUU	Galones
	12	10	2010	21:00	Lufkin	EEUU	Galones
	12	10	2010	19:13	Daphne	EEUU	Galones
