							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	18	6	2014	22:30	Lake Forest	EEUU	Disco
	17	6	2014	20:00	Manhumirim (Brazil)	Brasil	Disco
	15	6	2014	14:30	Virginia Beach	EEUU	Disco
	15	6	2014	10:25	Cherry Hill	EEUU	Disco
	14	6	2014	20:53	Piqua	EEUU	Disco
	14	6	2014	13:50	Des Moines	EEUU	Disco
	14	6	2014	11:30	Cochrane (Canada)	Canadá	Disco
	14	6	2014	5:55	Thonotosassa	EEUU	Disco
	13	6	2014	21:05	Boise	EEUU	Disco
	12	6	2014	23:59	Dallas	EEUU	Disco
	12	6	2014	23:00	Southeast Lake City	EEUU	Disco
	12	6	2014	5:50	Honolulu	EEUU	Disco
	10	6	2014	0:00	Santa Clara	EEUU	Disco
	9	6	2014	19:30	St. Louis	EEUU	Disco
	9	6	2014	13:00	Cape Breton (Canada)	Canadá	Disco
	7	6	2014	19:15	Nashville	EEUU	Disco
	7	6	2014	13:41	Reston	EEUU	Disco
	4	6	2014	23:00	Varanasi	India	Disco
	2	6	2014	23:05	Rochester	EEUU	Disco
	2	6	2014	20:45	New Baltimore	EEUU	Disco
	1	6	2014	17:15	Spring Valley	EEUU	Disco
	31	5	2014	18:40	Durban (South Africa)	Sudáfrica	Disco
	30	5	2014	19:00	Fresno	EEUU	Disco
	28	5	2014	13:45	Shasta City	EEUU	Disco
	27	5	2014	12:00	Watonga	EEUU	Disco
	26	5	2014	19:15	Sparks	EEUU	Disco
	25	5	2014	1:00	Glennie	EEUU	Disco
	25	5	2014	No especificado	Savannah	EEUU	Disco
	24	5	2014	22:00	Mukwonago	EEUU	Disco
	24	5	2014	2:50	Jackson	EEUU	Disco
	21	5	2014	23:10	Claremore	EEUU	Disco
	20	5	2014	21:00	Cave Creek	EEUU	Disco
	19	5	2014	0:00	Healdton	EEUU	Disco
	17	5	2014	12:00	Fort Stockton (near)	EEUU	Disco
	17	5	2014	0:00	Dubuque	EEUU	Disco
	16	5	2014	7:30	Huntington	EEUU	Disco
	15	5	2014	18:00	Phoenix	EEUU	Disco
	14	5	2014	20:00	Bend	EEUU	Disco
	8	5	2014	17:00	Franklin	EEUU	Disco
	8	5	2014	16:00	Lake Villa	EEUU	Disco
	7	5	2014	15:00	San Jose	EEUU	Disco
	5	5	2014	22:30	Collegeville	EEUU	Disco
	1	5	2014	22:22	Texarkana	EEUU	Disco
	29	4	2014	22:30	Anderson	EEUU	Disco
	25	4	2014	5:00	Newark	EEUU	Disco
	23	4	2014	8:37	Charlotte	EEUU	Disco
	22	4	2014	21:00	Miami Beach	EEUU	Disco
	22	4	2014	20:30	Aberdeen	EEUU	Disco
	21	4	2014	23:00	Miller Place	EEUU	Disco
	21	4	2014	9:00	Tucson	EEUU	Disco
	20	4	2014	0:00	Shreveport	EEUU	Disco
	19	4	2014	13:15	Atwater	EEUU	Disco
	19	4	2014	13:15	Atwater	EEUU	Disco
	18	4	2014	22:01	Chico	EEUU	Disco
	18	4	2014	22:01	Chico	EEUU	Disco
	15	4	2014	23:00	Annapolis Royal	Canadá	Disco
	13	4	2014	21:30	Thornhill (Canada)	Canadá	Disco
	13	4	2014	2:00	Orlando	EEUU	Disco
	13	4	2014	1:45	Orlando	EEUU	Disco
	12	4	2014	21:21	Cedar Rapids	EEUU	Disco
	11	4	2014	20:30	Pevely	EEUU	Disco
	10	4	2014	21:00	Riverdale	EEUU	Disco
	9	4	2014	21:32	Bogart	EEUU	Disco
	7	4	2014	21:00	Lake Worth	EEUU	Disco
	5	4	2014	18:45	Boscawen	EEUU	Disco
	5	4	2014	12:00	Punxsutawney	EEUU	Disco
	4	4	2014	20:10	Riverside	EEUU	Disco
	3	4	2014	20:08	Des Moines	EEUU	Disco
	3	4	2014	20:05	Wellington	EEUU	Disco
	3	4	2014	12:00	Palm Desert	EEUU	Disco
	2	4	2014	20:55	Palm City	EEUU	Disco
	2	4	2014	0:00	Westmoreland	EEUU	Disco
	31	3	2014	23:00	Hingham	EEUU	Disco
	31	3	2014	19:11	Virginia Beach	EEUU	Disco
	31	3	2014	12:47	Cooper City	EEUU	Disco
	30	3	2014	1:30	Kokomo	EEUU	Disco
	28	3	2014	22:30	El Cajon	EEUU	Disco
	27	3	2014	5:20	Homer	EEUU	Disco
	24	3	2014	21:39	Poplar	EEUU	Disco
	24	3	2014	3:15	Arlington	EEUU	Disco
	23	3	2014	10:00	Bemidji	EEUU	Disco
	22	3	2014	21:00	Reseda	EEUU	Disco
	22	3	2014	7:00	Winchester	EEUU	Disco
	18	3	2014	23:44	Medford	EEUU	Disco
	18	3	2014	21:15	Toronto (Canada)	Canadá	Disco
	11	3	2014	20:36	Des Moines	EEUU	Disco
	8	3	2014	3:50	Redlands	EEUU	Disco
	6	3	2014	4:00	Salt Lake City	EEUU	Disco
	5	3	2014	20:30	Kingsport	EEUU	Disco
	5	3	2014	18:34	Fort Lauderdale	EEUU	Disco
	4	3	2014	13:07	Toronto (Canada)	Canadá	Disco
	2	3	2014	15:30	Albuquerque	EEUU	Disco
	2	3	2014	14:15	Wahcantt (Pakistan)	Pakistan	Disco
	1	3	2014	21:10	Davie	EEUU	Disco
	1	3	2014	20:34	Acworth	EEUU	Disco
	28	2	2014	17:56	Westfield	EEUU	Disco
	27	2	2014	22:00	Kamloops (Canada)	Canadá	Disco
	22	2	2014	19:00	Shediac Cape (Canada)	Canadá	Disco
	20	2	2014	22:00	Porterville	EEUU	Disco
	18	2	2014	18:00	Houston	EEUU	Disco
	18	2	2014	8:15	Toney	EEUU	Disco
	17	2	2014	4:30	Huntsville (Canada)	Canadá	Disco
	15	2	2014	8:20	Potzberg	Alemania	Disco
	14	2	2014	6:25	Seaside	EEUU	Disco
	14	2	2014	6:14	Odessa (Ukraine)	Ukraine	Disco
	11	2	2014	22:48	Trimble	EEUU	Disco
	7	2	2014	18:30		EEUU	Disco
	7	2	2014	11:32	Pie Town	EEUU	Disco
	6	2	2014	18:10	Hope Mills	EEUU	Disco
	5	2	2014	2:00	Spokane	EEUU	Disco
	4	2	2014	6:55	Lexington	EEUU	Disco
	3	2	2014	15:00	Brentwood	EEUU	Disco
	2	2	2014	20:10	Port St. Lucie	EEUU	Disco
	30	1	2014	18:00	Alanson	EEUU	Disco
	29	1	2014	23:00	Oklahoma City	EEUU	Disco
	29	1	2014	18:17	Longmont	EEUU	Disco
	29	1	2014	6:05	Palm Beach Gardens	EEUU	Disco
	26	1	2014	21:00	Jacksonville	EEUU	Disco
	24	1	2014	19:23	San Marcos	EEUU	Disco
	23	1	2014	12:00	Raleigh	EEUU	Disco
	22	1	2014	20:00	Northern Europe (undisclosed city)	Europe	Disco
	21	1	2014	20:15	Clermont	EEUU	Disco
	21	1	2014	20:00	Oakley	EEUU	Disco
	19	1	2014	2:30	Southfield	EEUU	Disco
	18	1	2014	19:01	Hickory	EEUU	Disco
	15	1	2014	19:00	Garner	EEUU	Disco
	15	1	2014	13:00	Pleasant Grove	EEUU	Disco
	12	1	2014	13:35	Huntsville	EEUU	Disco
	12	1	2014	13:35	Marion	EEUU	Disco
	7	1	2014	12:15	Busan (South Korea)	Corea del Sur	Disco
	6	1	2014	15:45	Chalfont	EEUU	Disco
	6	1	2014	9:00	Morris	EEUU	Disco
	6	1	2014	7:40	Chesapeake	EEUU	Disco
	1	1	2014	0:01	Waxhaw	EEUU	Disco
	31	12	2013	23:59	Midland	EEUU	Disco
	31	12	2013	20:00	New Port Richey	EEUU	Disco
	25	12	2013	19:00	New Port Richey	EEUU	Disco
	24	12	2013	13:30	Bellingham	EEUU	Disco
	24	12	2013	0:47	Holts Summit	EEUU	Disco
	21	12	2013	16:46	San Antonio	EEUU	Disco
	17	12	2013	19:48	Port Charlotte	EEUU	Disco
	17	12	2013	18:00	Minnetonka	EEUU	Disco
	16	12	2013	19:00	Marksville	EEUU	Disco
	13	12	2013	22:30	Prescott	EEUU	Disco
	13	12	2013	18:30	Padang (Indonesia)	Indonesia	Disco
	10	12	2013	2:55	Bristol (UK/England)	Reino Unido	Disco
	8	12	2013	18:00	Felton	EEUU	Disco
	5	12	2013	18:40	Brooklyn Center	EEUU	Disco
	30	11	2013	17:30	Stanford	EEUU	Disco
	29	11	2013	18:50	Urbana	EEUU	Disco
	28	11	2013	23:30	Tustin	EEUU	Disco
	28	11	2013	18:00	Chicago	EEUU	Disco
	28	11	2013	No especificado	Holts Summit	EEUU	Disco
	26	11	2013	20:09	Dennisport	EEUU	Disco
	26	11	2013	20:09	Dennisport	EEUU	Disco
	26	11	2013	18:30	Fort Collins	EEUU	Disco
	26	11	2013	7:30	Amber	EEUU	Disco
	24	11	2013	19:50	Lake Forest	EEUU	Disco
	24	11	2013	18:00	Evansville	EEUU	Disco
	20	11	2013	21:15	Tacoma	EEUU	Disco
	18	11	2013	17:58	Chaska	EEUU	Disco
	13	11	2013	17:35	Lake Havasu City	EEUU	Disco
	13	11	2013	7:30	Long Beach	EEUU	Disco
	11	11	2013	18:45	Indianapolis	EEUU	Disco
	8	11	2013	No especificado	Cuba	EEUU	Disco
	6	11	2013	20:20	North Bergen	EEUU	Disco
	6	11	2013	14:27	Daly City	EEUU	Disco
	6	11	2013	6:05	Los Angeles	EEUU	Disco
	5	11	2013	18:05	Wasilla	EEUU	Disco
	2	11	2013	20:23	Wasilla	EEUU	Disco
	30	10	2013	21:20	Palo Alto	EEUU	Disco
	29	10	2013	No especificado	Milford	EEUU	Disco
	28	10	2013	18:30	Graham	EEUU	Disco
	28	10	2013	17:30	Pierrefonds (Canada)	Canadá	Disco
	28	10	2013	10:38	Walkertown	EEUU	Disco
	26	10	2013	22:00	Lake Worth (Southern Blvd.; Haverhill Exit)	EEUU	Disco
	25	10	2013	21:00	Meridian	EEUU	Disco
	25	10	2013	20:30	Nampa	EEUU	Disco
	25	10	2013	20:15	Pittsburgh	EEUU	Disco
	24	10	2013	21:00	Chandler	EEUU	Disco
	23	10	2013	19:28	Choctaw	EEUU	Disco
	23	10	2013	19:28	Choctaw	EEUU	Disco
	22	10	2013	6:00	Albany	EEUU	Disco
	20	10	2013	2:00	Brockville (Canada)	Canadá	Disco
	19	10	2013	18:00	Brownsville	EEUU	Disco
	19	10	2013	13:13	Los Angeles	EEUU	Disco
	17	10	2013	19:40	Independence	EEUU	Disco
	15	10	2013	21:45	Blaine	EEUU	Disco
	15	10	2013	17:00	Kirkland (Canada)	Canadá	Disco
	15	10	2013	15:00	Bethesda	EEUU	Disco
	14	10	2013	20:00	Leland	EEUU	Disco
	12	10	2013	13:00	Owego	EEUU	Disco
	7	10	2013	11:30	Troy	EEUU	Disco
	5	10	2013	21:30	Aptos	EEUU	Disco
	5	10	2013	16:45	Warren	EEUU	Disco
	5	10	2013	15:45	Victoria (Canada)	Canadá	Disco
	2	10	2013	21:00	Martin	EEUU	Disco
	2	10	2013	19:50	Meriden	EEUU	Disco
	1	10	2013	9:00	Boulder/Niwot	EEUU	Disco
	29	9	2013	18:00	Johnston	EEUU	Disco
	29	9	2013	17:45	Nashville	EEUU	Disco
	29	9	2013	0:00	Eatonville	EEUU	Disco
	27	9	2013	20:14	Lebanon	EEUU	Disco
	27	9	2013	19:35	Hoover	EEUU	Disco
	26	9	2013	18:00	Meriden	EEUU	Disco
	25	9	2013	16:18	Meridian	EEUU	Disco
	25	9	2013	13:40	Marin/San Rafael	EEUU	Disco
	24	9	2013	19:30	Warrington (UK/England)	Reino Unido	Disco
	24	9	2013	14:00	Tulsa	EEUU	Disco
	24	9	2013	5:30	East Syracuse	EEUU	Disco
	24	9	2013	5:15	Andrews	EEUU	Disco
	23	9	2013	23:00	Coatesville	EEUU	Disco
	23	9	2013	17:20	Montgomery	EEUU	Disco
	23	9	2013	5:30	Conway	EEUU	Disco
	22	9	2013	21:00	Bloomington	EEUU	Disco
	21	9	2013	20:00	Wichita	EEUU	Disco
	21	9	2013	2:00	Greenville	EEUU	Disco
	19	9	2013	20:35	Somerville	EEUU	Disco
	19	9	2013	No especificado	Round Rock	EEUU	Disco
	16	9	2013	17:00	St. Albert (Canada)	Canadá	Disco
	14	9	2013	22:00	Saint Louis	EEUU	Disco
	14	9	2013	17:30	Kingsport	EEUU	Disco
	13	9	2013	22:55	Richmond	EEUU	Disco
	13	9	2013	21:00	Senoia	EEUU	Disco
	9	9	2013	22:00	Kalispell	EEUU	Disco
	7	9	2013	7:45	Tomball	EEUU	Disco
	7	9	2013	1:15	Tampa	EEUU	Disco
	6	9	2013	22:20	Cumming	EEUU	Disco
	5	9	2013	23:30	Surfside Beach	EEUU	Disco
	5	9	2013	22:00	Fairbanks	EEUU	Disco
	5	9	2013	11:30	Denver	EEUU	Disco
	1	9	2013	21:00	Rossville	EEUU	Disco
	1	9	2013	20:00	Rowley	EEUU	Disco
	1	9	2013	1:30	North Providence	EEUU	Disco
	31	8	2013	23:30	Takoma	EEUU	Disco
	31	8	2013	23:29	Orem	EEUU	Disco
	28	8	2013	21:02	Captiva	EEUU	Disco
	28	8	2013	20:45	Ft. Branch	EEUU	Disco
	24	8	2013	3:35	Cottontown	EEUU	Disco
	20	8	2013	19:00	Fairfirld	EEUU	Disco
	19	8	2013	22:00	Dublin	EEUU	Disco
	18	8	2013	12:40	Tenerife South Airport (Tenerife)	España	Disco
	18	8	2013	10:37	Ontario	EEUU	Disco
	17	8	2013	14:00	Arlington	EEUU	Disco
	16	8	2013	21:00	Larkspur	EEUU	Disco
	15	8	2013	23:00	Erie	EEUU	Disco
	15	8	2013	22:30	Foxboro	EEUU	Disco
	15	8	2013	17:30	Fairhope	EEUU	Disco
	14	8	2013	21:00	West Valley City	EEUU	Disco
	14	8	2013	20:15	Waldoboro	EEUU	Disco
	14	8	2013	17:00	West New York	EEUU	Disco
	13	8	2013	22:00	Ft. Lauderdale	EEUU	Disco
	13	8	2013	19:25	Orlando	EEUU	Disco
	11	8	2013	9:00	Belmar	EEUU	Disco
	10	8	2013	21:34	Holden Beach	EEUU	Disco
	10	8	2013	7:34	Manomet	EEUU	Disco
	9	8	2013	21:45	Lakeville	EEUU	Disco
	8	8	2013	13:00	Tustin	EEUU	Disco
	7	8	2013	15:30	Malta (Malta)	Malta	Disco
	3	8	2013	21:00	Winnipeg (Canada)	Canadá	Disco
	3	8	2013	10:40	Shelby	EEUU	Disco
	2	8	2013	15:00	Croydon	EEUU	Disco
	1	8	2013	23:59	Cambridge Narrows (Canada)	Canadá	Disco
	31	7	2013	20:00	Baltimore City	EEUU	Disco
	30	7	2013	15:15	Keene	EEUU	Disco
	29	7	2013	21:40	Vancouver	EEUU	Disco
	27	7	2013	23:45	Holts Summit	EEUU	Disco
	27	7	2013	23:35	Ferndale	EEUU	Disco
	27	7	2013	20:10	New Delhi (India)	India	Disco
	25	7	2013	20:40	Thorntown	EEUU	Disco
	23	7	2013	17:10	Laurel/Hattiesburg (between)	EEUU	Disco
	19	7	2013	12:55	Mukilteo	EEUU	Disco
	17	7	2013	22:30	McAlester	EEUU	Disco
	17	7	2013	21:52	Clayton	EEUU	Disco
	17	7	2013	14:30	Oroville	EEUU	Disco
	12	7	2013	21:04	Staten Island	EEUU	Disco
	8	7	2013	4:45	Portland	EEUU	Disco
	7	7	2013	23:45	Richmond (south of)	EEUU	Disco
	7	7	2013	23:30	Battle Ground	EEUU	Disco
	7	7	2013	20:05	Westbrook	EEUU	Disco
	7	7	2013	20:00	Westbrook	EEUU	Disco
	7	7	2013	15:00	Greenfield	EEUU	Disco
	6	7	2013	18:00	Marysville	EEUU	Disco
	5	7	2013	22:20	St. Peters	EEUU	Disco
	4	7	2013	23:30	Port Charlotte	EEUU	Disco
	4	7	2013	22:30	Buffalo	EEUU	Disco
	4	7	2013	No especificado	New York City	EEUU	Disco
	3	7	2013	19:00	Chesepeake Bay Bridge Tunnel	EEUU	Disco
	2	7	2013	11:40	Monterey	EEUU	Disco
	2	7	2013	5:15	Naugatuck	EEUU	Disco
	30	6	2013	13:12	Olallie Lake	EEUU	Disco
	29	6	2013	15:00	Gig Harbor	EEUU	Disco
	24	6	2013	5:18	East, ã€‚ (Taiwan)	Taiwan	Disco
	22	6	2013	21:00	Winchester	EEUU	Disco
	22	6	2013	16:30	Fishers	EEUU	Disco
	22	6	2013	16:00	Fort Flagler State Park	EEUU	Disco
	21	6	2013	22:50	Macomb	EEUU	Disco
	21	6	2013	22:42	Centerville	EEUU	Disco
	18	6	2013	10:58	Kannur (India)	India	Disco
	17	6	2013	18:00	Phoenix	EEUU	Disco
	17	6	2013	0:30	Westfield	EEUU	Disco
	17	6	2013	No especificado	Kannur (India)	India	Disco
	15	6	2013	15:15	Hiram	EEUU	Disco
	15	6	2013	14:00	Putnam Valley	EEUU	Disco
	15	6	2013	1:30	Courtland (Canada)	Canadá	Disco
	14	6	2013	21:58	Portland	EEUU	Disco
	14	6	2013	14:00	Cheektowaga	EEUU	Disco
	13	6	2013	16:30	San Luis Obispo	EEUU	Disco
	10	6	2013	23:00	Bordertown (Australia)	Australia	Disco
	10	6	2013	1:00	San Antonio	EEUU	Disco
	9	6	2013	23:00	Little Rock	EEUU	Disco
	8	6	2013	22:15	Johns Creek	EEUU	Disco
	7	6	2013	12:00	Flint	EEUU	Disco
	6	6	2013	11:45	Imaly City	EEUU	Disco
	5	6	2013	23:07	Jersey, Channel Islands (UK/England)	Reino Unido	Disco
	5	6	2013	1:00	Indianapolis	EEUU	Disco
	4	6	2013	23:00	Bozeman	EEUU	Disco
	1	6	2013	22:00	New York City	EEUU	Disco
	31	5	2013	19:00	Duncannon	EEUU	Disco
	29	5	2013	23:00	East Bethel	EEUU	Disco
	29	5	2013	11:03	New York City	EEUU	Disco
	28	5	2013	13:30	San Luis Obispo	EEUU	Disco
	27	5	2013	15:00	Phoenix (near)	EEUU	Disco
	26	5	2013	23:15	Massillon	EEUU	Disco
	26	5	2013	22:00	Old Lyme	EEUU	Disco
	26	5	2013	0:15	Apopka	EEUU	Disco
	25	5	2013	8:29	Purcell	EEUU	Disco
	22	5	2013	22:30	Perth (Australia)	Australia	Disco
	22	5	2013	12:00	Pittsburg	EEUU	Disco
	10	5	2013	21:40	St. George (NW of)	EEUU	Disco
	10	5	2013	16:50	Corpus Christi	EEUU	Disco
	10	5	2013	13:00	Lumberton	EEUU	Disco
	7	5	2013	14:30	Santee	EEUU	Disco
	6	5	2013	22:00	St. Albans	EEUU	Disco
	4	5	2013	21:45	Mangalore (India)	India	Disco
	27	4	2013	2:30	Snyder	EEUU	Disco
	22	4	2013	2:04	Boulder	EEUU	Disco
	21	4	2013	22:30	Tirana (Albania)	Albania	Disco
	20	4	2013	17:00	New York City	EEUU	Disco
	17	4	2013	20:53	Mandurah (Australia)	Australia	Disco
	16	4	2013	10:02	Weed	EEUU	Disco
	15	4	2013	21:30	Thomasville	EEUU	Disco
	9	4	2013	14:00	Smith Center/Lebanon (between)	EEUU	Disco
	4	4	2013	21:12	Indianapolis	EEUU	Disco
	3	4	2013	16:10	Medford	EEUU	Disco
	28	3	2013	11:25	Lehigh Acres	EEUU	Disco
	23	3	2013	22:00	Brandon	EEUU	Disco
	22	3	2013	5:35	Madison	EEUU	Disco
	20	3	2013	18:00	Borrego	EEUU	Disco
	16	3	2013	No especificado	Baltimore City	EEUU	Disco
	10	3	2013	20:40	Redondo Beach	EEUU	Disco
	9	3	2013	20:40	Redondo Beach	EEUU	Disco
	1	3	2013	No especificado	Salt Lake City	EEUU	Disco
	26	2	2013	18:00	Florence	EEUU	Disco
	24	2	2013	20:19	Rockwood	EEUU	Disco
	19	2	2013	12:30	Bastrop	EEUU	Disco
	15	2	2013	2:00	Belle Glade	EEUU	Disco
	15	2	2013	No especificado	Chelyabinsk (Russia)	Russia	Disco
	3	2	2013	0:35	Cebu City (Philippines)	Philippines	Disco
	1	2	2013	12:00	DeKalb	EEUU	Disco
	31	1	2013	21:00	Mount Vernon	EEUU	Disco
	30	1	2013	20:50	Palm Coast	EEUU	Disco
	27	1	2013	21:25	Washington	EEUU	Disco
	26	1	2013	18:15	Hiawatha	EEUU	Disco
	25	1	2013	12:00	San Antonio	EEUU	Disco
	24	1	2013	19:30	Martinsville	EEUU	Disco
	22	1	2013	0:00	Athens	EEUU	Disco
	19	1	2013	17:00	Fairmont/Morgantown	EEUU	Disco
	19	1	2013	15:00	Denver	EEUU	Disco
	11	1	2013	21:00	Australia	Australia	Disco
	11	1	2013	21:00	Perth (Australia)	Australia	Disco
	9	1	2013	7:30	Waukesha	EEUU	Disco
	9	1	2013	4:57	Burbank	EEUU	Disco
	8	1	2013	1:15	Culver City	EEUU	Disco
	7	1	2013	18:27	Cayolargo del Sur Island (Cuba)	Cuba	Disco
	4	1	2013	19:00	Sioux Falls	EEUU	Disco
	4	1	2013	15:00	Batavia	EEUU	Disco
	3	1	2013	20:00	Rockford	EEUU	Disco
	3	1	2013	5:50	Coalinga	EEUU	Disco
	3	1	2013	2:55	Ottawa (Canada)	Canadá	Disco
	1	1	2013	6:04	Jacksonville Beach	EEUU	Disco
	1	1	2013	0:22	Johannesburg (South Africa)	Sudáfrica	Disco
	1	1	2013	0:04	Capalaba - Brisbane (Australia)	Australia	Disco
	1	1	2013	0:00	Bellingham	EEUU	Disco
	26	12	2012	6:00	New York City (Brooklyn)	EEUU	Disco
	25	12	2012	21:00	Woods Cross	EEUU	Disco
	25	12	2012	13:30	Chester Springs	EEUU	Disco
	23	12	2012	15:45	Troy	EEUU	Disco
	20	12	2012	22:30	Clarksburg	EEUU	Disco
	18	12	2012	16:25	Playa del Rey	EEUU	Disco
	18	12	2012	6:00	Caracas (Venezuela)	Venezuela	Disco
	14	12	2012	1:00	Fayetteville	EEUU	Disco
	13	12	2012	23:55	Sylvania	EEUU	Disco
	13	12	2012	22:00	Wauconda	EEUU	Disco
	11	12	2012	1:57	Brick Township	EEUU	Disco
	10	12	2012	18:30	Eagle Rock	EEUU	Disco
	7	12	2012	6:30	Rock Springs	EEUU	Disco
	6	12	2012	18:30	New Durham	EEUU	Disco
	4	12	2012	11:00	Westboro	EEUU	Disco
	1	12	2012	13:00	Key West	EEUU	Disco
	29	11	2012	15:00	Baltimore	EEUU	Disco
	26	11	2012	13:01	Dugspur	EEUU	Disco
	25	11	2012	19:50	Pinellas Park	EEUU	Disco
	24	11	2012	22:35	Pine Mountain	EEUU	Disco
	23	11	2012	4:00	Livonia	EEUU	Disco
	22	11	2012	22:40	Newton	EEUU	Disco
	22	11	2012	1:00	Alice	EEUU	Disco
	19	11	2012	11:50	Saugerties/Kingston	EEUU	Disco
	18	11	2012	17:45	Russell Springs	EEUU	Disco
	18	11	2012	0:40	Carlsbad	EEUU	Disco
	17	11	2012	17:00	Jersey City	EEUU	Disco
	17	11	2012	10:00	Jamesport	EEUU	Disco
	14	11	2012	21:00	Anchorage	EEUU	Disco
	11	11	2012	14:20	Omaha	EEUU	Disco
	11	11	2012	2:25	Calgary (Canada)	Canadá	Disco
	10	11	2012	21:00	Rimbey	Canadá	Disco
	8	11	2012	23:21	Bogalusa	EEUU	Disco
	8	11	2012	12:03	Winston-Salem	EEUU	Disco
	6	11	2012	14:00	Las Vegas	EEUU	Disco
	5	11	2012	0:00	Spring Creek	EEUU	Disco
	4	11	2012	19:00	Sanford	EEUU	Disco
	3	11	2012	19:50	Studio City	EEUU	Disco
	3	11	2012	15:00	Denton	EEUU	Disco
	3	11	2012	0:00	Albuquerque	EEUU	Disco
	2	11	2012	10:25	Carolina (South Africa)	Sudáfrica	Disco
	1	11	2012	9:40	Loretto	EEUU	Disco
	31	10	2012	13:20	Niagara Park (Australia)	Australia	Disco
	29	10	2012	19:00	Highridge	EEUU	Disco
	26	10	2012	12:41	Russell	EEUU	Disco
	25	10	2012	23:00	Sacramento	EEUU	Disco
	25	10	2012	16:30	St. Louis (west)	EEUU	Disco
	24	10	2012	22:00	Inman	EEUU	Disco
	24	10	2012	18:42	Lexington	EEUU	Disco
	22	10	2012	18:15	Woburn	EEUU	Disco
	21	10	2012	23:30	Cleveland	EEUU	Disco
	19	10	2012	2:30	Gimhae (Kimhae) (South Korea)	Corea del Sur	Disco
	17	10	2012	14:00	Hagerstown	EEUU	Disco
	17	10	2012	7:00	Navarre	EEUU	Disco
	17	10	2012	1:30	North Grafton	EEUU	Disco
	15	10	2012	19:00	Bloomington	EEUU	Disco
	15	10	2012	9:00	Angeles City Anunas Brgy (near frmr Clark AFB) (Philippines)	Philippines	Disco
	11	10	2012	7:00	Bablyon	EEUU	Disco
	11	10	2012	4:05	Las Vegas; enroute to (15 N freeway)	EEUU	Disco
	10	10	2012	20:15	New York City (Bronx)	EEUU	Disco
	9	10	2012	0:15	Hartland	EEUU	Disco
	7	10	2012	11:18	Fort Wayne	EEUU	Disco
	6	10	2012	8:00	Ocean Beach	EEUU	Disco
	5	10	2012	18:00	Kansas City	EEUU	Disco
	5	10	2012	7:42	Roscoe	EEUU	Disco
	4	10	2012	22:30	Baltimore City	EEUU	Disco
	4	10	2012	13:32	San Francisco	EEUU	Disco
	29	9	2012	22:59	Cicero	EEUU	Disco
	28	9	2012	21:00	Thousand Oaks	EEUU	Disco
	25	9	2012	3:45	Lowell	EEUU	Disco
	25	9	2012	3:30	Braham	EEUU	Disco
	24	9	2012	11:30	Wells	EEUU	Disco
	22	9	2012	17:45	Randburg (South Africa)	Sudáfrica	Disco
	21	9	2012	23:00	Blessington (Wicklow) (Ireland)	Irlanda	Disco
	21	9	2012	23:00	Long Beach	EEUU	Disco
	21	9	2012	13:00	Salvo	EEUU	Disco
	20	9	2012	23:00	Bongaon (India)	India	Disco
	20	9	2012	13:00	Portland	EEUU	Disco
	19	9	2012	20:33	Sierra Vista	EEUU	Disco
	19	9	2012	14:00	New York City (Brooklyn)	EEUU	Disco
	19	9	2012	1:45	Bloomington	EEUU	Disco
	18	9	2012	21:10	Hendersonville	EEUU	Disco
	18	9	2012	3:30	Danville	EEUU	Disco
	17	9	2012	21:00	Atlantic Highlands	EEUU	Disco
	16	9	2012	15:55	San Jose	EEUU	Disco
	15	9	2012	18:40	Glendale	EEUU	Disco
	15	9	2012	15:30	Phoenix	EEUU	Disco
	13	9	2012	21:30	Hinsdale	EEUU	Disco
	12	9	2012	22:15	Alliston (Canada)	Canadá	Disco
	12	9	2012	21:30	Rochester Hills	EEUU	Disco
	12	9	2012	20:00	Beaverton	EEUU	Disco
	10	9	2012	3:20	Columbia	EEUU	Disco
	9	9	2012	14:00	Norfolk	EEUU	Disco
	9	9	2012	14:00	Pictou (Canada)	Canadá	Disco
	6	9	2012	20:37	Heath	EEUU	Disco
	6	9	2012	8:54	Taiwan	Taiwan	Disco
	5	9	2012	1:00	Saugus	EEUU	Disco
	4	9	2012	21:00	Lincolnton	EEUU	Disco
	2	9	2012	3:50	Edison	EEUU	Disco
	2	9	2012	1:20	Puerto Vallarta (Mexico)	México	Disco
	1	9	2012	21:40	Whiteland	EEUU	Disco
	1	9	2012	No especificado	Wildwood Crest	EEUU	Disco
	31	8	2012	6:40	Houston	EEUU	Disco
	30	8	2012	18:39	El Cerrito	EEUU	Disco
	29	8	2012	21:30	Imperial	EEUU	Disco
	29	8	2012	21:00	Antioch	EEUU	Disco
	29	8	2012	20:00	Huntington Beach	EEUU	Disco
	29	8	2012	18:38	Georgetown (Guyana)	Guyana	Disco
	28	8	2012	2:30	Tulsa	EEUU	Disco
	24	8	2012	20:00	Sacramento	EEUU	Disco
	24	8	2012	13:00	Manchester (near)	EEUU	Disco
	24	8	2012	10:25	Carolina (South Africa)	Sudáfrica	Disco
	22	8	2012	5:20	Greenfield	EEUU	Disco
	22	8	2012	4:00	Hondo (Canada)	Canadá	Disco
	21	8	2012	23:00	Yakima	EEUU	Disco
	21	8	2012	20:50	Ypsilanti	EEUU	Disco
	18	8	2012	0:00	Gladwin	EEUU	Disco
